img,check,assessor,time,date,img2
164_6_46,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
164_6_94,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
164_8_101,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
164_8_18,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
164_8_3,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
164_8_36,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
164_8_48,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
164_8_52,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
164_8_59,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
164_8_93,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_1_104,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_1_30,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_1_64,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_1_82,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_2_74,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_3_105,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_3_27,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_3_41,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_3_44,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_3_70,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_3_8,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_3_83,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_3_85,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_3_91,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_3_92,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_3_95,-2,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_4_48,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_4_56,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_4_61,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_4_69,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_5_102,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_5_7,0,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_6_14,-2,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_6_16,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_8_10,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_8_18,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_8_20,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_8_36,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_8_38,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_8_4,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_8_87,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
165_8_98,1,Charlotte,2019-06-04 20:41:40,2019-06-03 08:59:53,-
170_3_18,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
170_3_82,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
170_6_25,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
170_8_52,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
170_8_59,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
166_3_94,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
166_6_70,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
166_6_77,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
166_8_37,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
167_1_88,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_2_19,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_2_54,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_2_58,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_2_61,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_2_76,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_2_84,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_3_13,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_3_7,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_3_71,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_3_91,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_3_96,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_6_14,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_6_25,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_6_68,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_6_70,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_6_83,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_100,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_101,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_15,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_26,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_28,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_35,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_36,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_37,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_38,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_39,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_4,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_46,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_56,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_59,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_66,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_93,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
168_8_98,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
#169_#1_#99,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
#169_#3_#21,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_1_80,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_2_20,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_2_39,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_2_48,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_2_50,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_2_53,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_2_56,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_3_100,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_3_11,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_3_27,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_3_28,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_3_45,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_3_49,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_3_67,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_4_12,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_4_22,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_5_33,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_5_54,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_5_71,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_8_40,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_8_42,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_8_57,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_8_59,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
169_8_75,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
171_3_85,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
171_3_91,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
171_8_92,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
172_2_53,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
172_3_16,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
172_3_71,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
172_3_93,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
172_3_95,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
172_3_97,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
172_4_14,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
172_4_61,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
172_4_76,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
172_6_55,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
172_7_66,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
172_8_52,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
173_1_26,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
173_3_14,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
173_3_68,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
173_3_70,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
173_3_90,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
173_6_46,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
173_6_66,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
173_6_83,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
173_6_96,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
173_7_84,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
173_8_31,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
173_8_89,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
#174_#1_#99,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_1_26,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_1_39,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_1_51,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_1_67,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_2_102,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_2_13,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_2_31,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_2_7,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_2_76,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_2_91,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_3_104,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_3_41,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_3_43,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_3_47,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_3_79,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_3_88,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_5_10,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_5_71,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_6_24,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_6_3,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_6_35,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_6_42,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_6_53,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_6_66,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_6_92,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_6_94,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_6_96,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_8_12,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_8_20,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_8_36,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_8_40,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_8_57,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_8_72,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_8_83,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_8_86,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_8_87,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_8_89,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
174_8_9,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
175_1_19,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
175_3_53,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
175_3_93,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
175_5_71,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
175_8_77,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
175_8_86,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
175_8_87,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
175_8_9,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
175_8_98,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
176_1_73,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
176_1_81,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
176_3_22,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
176_3_61,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
176_3_71,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
176_3_76,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
176_3_91,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
176_6_55,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
176_8_40,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
176_8_89,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
#177_#1_#99,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_1_103,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_1_104,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_1_19,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_2_53,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_2_84,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_3_102,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_3_13,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_3_27,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_3_44,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_3_45,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_3_49,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_3_60,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_3_78,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_3_85,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_3_96,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_4_24,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_4_76,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_6_105,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_6_14,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_6_22,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_6_31,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_6_35,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_6_55,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_6_6,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_6_65,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_6_66,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_6_95,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_8_12,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_8_25,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_8_36,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_8_37,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_8_39,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_8_40,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_8_43,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
177_8_57,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
178_1_26,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
178_1_80,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
178_3_41,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
178_3_62,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
178_3_65,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
178_3_74,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
178_3_8,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
178_3_90,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
178_3_94,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
178_6_31,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
178_6_6,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
178_7_33,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
179_2_39,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
179_3_29,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
179_3_83,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
179_5_88,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
179_6_44,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
179_6_90,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
180_6_69,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
180_8_101,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
180_8_39,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
180_8_74,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_1_82,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_18,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_23,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_28,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_41,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_43,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_45,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_46,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_5,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_60,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_63,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_78,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_81,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_85,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_90,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_3_96,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_4_52,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_4_62,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_5_33,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_6_11,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_6_25,-2,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_6_35,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_6_61,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_6_65,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_6_66,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_6_68,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_6_86,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_6_87,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
181_8_98,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
182_4_37,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
182_6_3,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
#183_#7_#21,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
183_1_6,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_3_58,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_3_7,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_3_76,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_4_24,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_4_40,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_4_48,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_4_62,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_4_67,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_4_68,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_4_97,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_5_15,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_10,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_100,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_14,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_18,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_28,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_29,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_4,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_41,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_42,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_43,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_49,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_52,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_57,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_59,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_72,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_75,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_79,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_8,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_86,0,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_87,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_9,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_90,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
185_8_98,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
183_1_63,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
183_1_67,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
183_1_80,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
183_1_81,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
183_2_39,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
183_2_50,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
183_2_76,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
183_3_100,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
183_3_93,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
183_5_15,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
183_5_16,1,Jean-François,2019-06-04 20:41:40,2019-06-03 08:59:53,-
