img,zone_id,quete,groupe,check,week,question,points,difficulté,type,zone_name,longitude,latitude,date,Make,Aperture,Model,ApertureValue,label,inzone
168_8_18.JPG,8,168,18,1,3,Trouvez un insecte aposématique,1,facile,animal,Biéreau-Baraque,4.61823888888889,50.6687472222222,2019:05:06 13:47:47,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>18</b>,1
168_8_2.JPG,8,168,2,-1,3,Trouvez un insecte aposématique,1,facile,animal,Biéreau-Baraque,4.62105833333333,50.6723333333333,2019:05:09 11:22:26,Apple,2.2,iPhone 5s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>2</b>,1
168_8_5.jpg,8,168,5,-1,3,Trouvez un insecte aposématique,1,facile,animal,Biéreau-Baraque,4.61798997222222,50.6651000833333,2019:05:09 16:39:36,motorola,2.2,Moto C Plus,NA,<p>Cette quête à été trouvée par le groupe <b>5</b>,2
168_8_55.jpg,8,168,55,1,3,Trouvez un insecte aposématique,1,facile,animal,Biéreau-Baraque,4.61922222222222,50.6692722222222,2019:05:10 12:49:45,Apple,1.8,iPhone XR,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>55</b>,1
168_8_77.jpg,8,168,77,1,3,Trouvez un insecte aposématique,1,facile,animal,Biéreau-Baraque,4.61777777777778,50.6669444444444,2019:04:26 11:22:04,samsung,2.4,SM-G960F,2.39495740923786,<p>Cette quête à été trouvée par le groupe <b>77</b>,2
168_8_95.JPG,8,168,95,1,3,Trouvez un insecte aposématique,1,facile,animal,Biéreau-Baraque,4.61822777777778,50.6651638888889,2019:05:07 12:18:37,Apple,2.2,iPhone 5s,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>95</b>,1
169_1_15.jpg,1,169,15,1,3,Trouvez un animal triploblastique,1,facile,animal,Bois de Lauzelle,4.59461944444444,50.6750833333333,2019:04:24 16:56:50,Apple,1.8,iPhone X,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>15</b>,1
169_1_68.jpg,1,169,68,1,3,Trouvez un animal triploblastique,1,facile,animal,Bois de Lauzelle,4.60416666666667,50.6716666666667,2019:05:10 12:35:06,samsung,1.7,SM-G935F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>68</b>,2
169_1_79.jpg,1,169,79,1,3,Trouvez un animal triploblastique,1,facile,animal,Bois de Lauzelle,4.59678411472222,50.68113327,2019:05:06 14:03:52,HUAWEI,2.2,WAS-LX1A,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>79</b>,1
169_2_87.jpg,2,169,87,1,3,Trouvez un animal triploblastique,1,facile,animal,Hocaille,4.60777777777778,50.6719444444444,2019:04:24 14:48:50,samsung,1.7,SM-A600FN,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>87</b>,2
169_3_72.jpg,3,169,72,1,3,Trouvez un animal triploblastique,1,facile,animal,Lac,4.60817241666667,50.6669464111111,2019:05:07 16:42:30,HUAWEI,2.2,PRA-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>72</b>,2
169_4_13.jpeg,4,169,13,1,3,Trouvez un animal triploblastique,1,facile,animal,Bruyères,4.608175,50.6660583333333,2019:04:25 12:04:32,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>13</b>,2
169_4_61.jpg,4,169,61,1,3,Trouvez un animal triploblastique,1,facile,animal,Bruyères,4.61035833333333,50.6652861111111,2019:04:26 11:20:41,Apple,1.8,iPhone XR,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>61</b>,2
169_5_77.jpg,5,169,77,1,3,Trouvez un animal triploblastique,1,facile,animal,Bois des Rêves,4.58187777777778,50.6595888888889,2019:05:08 14:42:35,Apple,1.8,iPhone 7,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>77</b>,0
169_6_3.jpg,6,169,3,1,3,Trouvez un animal triploblastique,1,facile,animal,Lauzelle-Centre,4.61245679833333,50.6649131772222,2019:05:02 14:44:42,HUAWEI,2.2,PRA-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>3</b>,2
169_6_53.jpg,6,169,53,1,3,Trouvez un animal triploblastique,1,facile,animal,Lauzelle-Centre,NA,NA,2019:04:30 13:34:13,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>53</b>,0
169_7_47.jpg,7,169,47,1,3,Trouvez un animal triploblastique,1,facile,animal,Vieusart,4.64449739444444,50.6734848022222,2019:04:29 13:37:48,HUAWEI,2.2,ANE-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>47</b>,1
169_7_60.jpg,7,169,60,1,3,Trouvez un animal triploblastique,1,facile,animal,Vieusart,4.6485845,50.6733783333333,2019:05:01 14:44:39,Xiaomi,2.2,Redmi 4A,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>60</b>,0
169_8_23.jpg,8,169,23,1,3,Trouvez un animal triploblastique,1,facile,animal,Biéreau-Baraque,4.62006950361111,50.6661453244444,2019:05:07 11:05:16,HUAWEI,2.2,PRA-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>23</b>,1
169_8_36.jpg,8,169,36,1,3,Trouvez un animal triploblastique,1,facile,animal,Biéreau-Baraque,4.61807108333333,50.6647515,2019:04:25 16:29:20,Xiaomi,2.2,Redmi 5 Plus,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>36</b>,1
169_8_43.jpg,8,169,43,1,3,Trouvez un animal triploblastique,1,facile,animal,Biéreau-Baraque,4.61580228777778,50.6651687619444,2019:04:24 15:16:47,HUAWEI,2.2,WAS-LX1A,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>43</b>,2
169_8_83.jpg,8,169,83,1,3,Trouvez un animal triploblastique,1,facile,animal,Biéreau-Baraque,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>83</b>,0
17_1_74.jpg,1,17,74,1,3,Trouvez une feuille pétiolée,1,facile,végétal,Bois de Lauzelle,4.61276738888889,50.6725846944444,2019:05:09 07:47:05,LG Electronics,1.8,LG-H870,NA,<p>Cette quête à été trouvée par le groupe <b>74</b>,2
17_2_53.jpg,2,17,53,1,3,Trouvez une feuille pétiolée,1,facile,végétal,Hocaille,4.60509634,50.6630172727778,2019:04:25 17:07:46,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>53</b>,2
17_2_54.jpg,2,17,54,1,3,Trouvez une feuille pétiolée,1,facile,végétal,Hocaille,4.6043125,50.6715836666667,2019:04:29 18:00:36,Xiaomi,2.2,Redmi 5 Plus,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>54</b>,2
17_5_66.jpg,5,17,66,1,3,Trouvez une feuille pétiolée,1,facile,végétal,Bois des Rêves,4.59396438888889,50.6633759722222,2019:05:09 16:39:29,OnePlus,1.7,ONEPLUS A5000,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>66</b>,0
17_8_21.JPG[1].jpg,8,17,21,-1,3,Trouvez une feuille pétiolée,1,facile,végétal,Biéreau-Baraque,NA,NA,2019:04:26 12:56:03,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>21</b>,0
17_8_37.JPG,8,17,37,1,3,Trouvez une feuille pétiolée,1,facile,végétal,Biéreau-Baraque,4.61896111111111,50.6704416666667,2019:04:26 11:46:57,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>37</b>,1
170_1_49.jpg,1,170,49,-2,3,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bois de Lauzelle,4.6124865,50.6800643888889,2019:05:07 18:41:33,Xiaomi,2,Redmi 4X,2,<p>Cette quête à été trouvée par le groupe <b>49</b>,2
170_1_68.jpg,1,170,68,1,3,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bois de Lauzelle,4.60361111111111,50.6725,2019:05:10 12:35:51,samsung,1.7,SM-G935F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>68</b>,2
170_1_90.JPG,1,170,90,1,3,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bois de Lauzelle,4.60222222222222,50.6770472222222,2019:05:09 11:47:01,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>90</b>,2
170_1_93.jpg,1,170,93,1,3,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bois de Lauzelle,4.60333333333333,50.6794444444444,2019:04:30 15:47:57,samsung,1.7,SM-A605FN,NA,<p>Cette quête à été trouvée par le groupe <b>93</b>,2
170_3_24.jpg,3,170,24,1,3,Trouvez un lépidoptère diurne adulte,1,facile,animal,Lac,4.60444444444444,50.6644444444444,2019:04:26 12:01:50,samsung,1.7,SM-G935F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>24</b>,2
170_3_40.jpg,3,170,40,1,3,Trouvez un lépidoptère diurne adulte,1,facile,animal,Lac,4.60722222222222,50.6686111111111,2019:05:08 19:35:14,samsung,1.9,SM-A320FL,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>40</b>,2
170_4_97.jpg,4,170,97,1,3,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bruyères,4.60932238888889,50.6649630833333,2019:04:26 15:19:17,LG Electronics,2.2,LG-M700,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>97</b>,2
170_5_61.jpg,5,170,61,1,3,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bois des Rêves,4.58222222222222,50.6591666666667,2019:05:09 15:18:51,samsung,1.89868424190104,SM-A320FL,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>61</b>,0
170_5_78.JPG,5,170,78,1,3,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bois des Rêves,4.58558194444444,50.6605238888889,2019:05:01 16:50:31,SONY,4.5,DSC-HX9V,NA,<p>Cette quête à été trouvée par le groupe <b>78</b>,0
170_5_95.JPG,5,170,95,1,3,Trouvez un lépidoptère diurne adulte,1,facile,animal,Bois des Rêves,4.588475,50.6581888888889,2019:05:07 17:42:45,Apple,2.2,iPhone 5s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>95</b>,0
170_7_100.jpg,7,170,100,1,3,Trouvez un lépidoptère diurne adulte,1,facile,animal,Vieusart,4.64222222222222,50.6738888888889,2019:04:29 13:26:29,samsung,1.9,SM-A510F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>100</b>,1
170_7_77.jpeg,7,170,77,1,3,Trouvez un lépidoptère diurne adulte,1,facile,animal,Vieusart,4.64258055555556,50.6739972222222,2019:04:29 13:28:22,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>77</b>,1
170_8_7.jpeg,8,170,7,1,3,Trouvez un lépidoptère diurne adulte,1,facile,animal,Biéreau-Baraque,NA,NA,2019:05:09 14:59:47,samsung,1.9,SM-A520F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>7</b>,0
171_1_46.jpg,1,171,46,1,3,Trouvez un lépidoptère nocturne,1,facile,animal,Bois de Lauzelle,4.60254955277778,50.6719169616667,2019:05:07 16:58:12,HUAWEI,1.6,BLA-L29,1.5965967727133,<p>Cette quête à été trouvée par le groupe <b>46</b>,2
171_1_98.jpg,1,171,98,0,3,Trouvez un lépidoptère nocturne,1,facile,animal,Bois de Lauzelle,4.60361091666667,50.6723751666667,2019:04:30 13:55:51,samsung,1.7,SM-A605FN,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>98</b>,2
171_3_35.jpg,3,171,35,1,3,Trouvez un lépidoptère nocturne,1,facile,animal,Lac,4.60728333333333,50.668175,2019:05:01 09:07:42,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>35</b>,2
171_3_39.JPG,3,171,39,0,3,Trouvez un lépidoptère nocturne,1,facile,animal,Lac,4.60582222222222,50.6631694444444,2019:05:01 10:10:15,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>39</b>,2
171_5_15.jpeg,5,171,15,1,3,Trouvez un lépidoptère nocturne,1,facile,animal,Bois des Rêves,NA,NA,2019:04:29 13:28:07,Apple,2.4,iPhone X,2.39999999944472,<p>Cette quête à été trouvée par le groupe <b>15</b>,0
171_6_25.jpg,6,171,25,1,3,Trouvez un lépidoptère nocturne,1,facile,animal,Lauzelle-Centre,4.61432886111111,50.6722717283333,2019:04:24 10:59:16,HUAWEI,2,HUAWEI VNS-L31,2,<p>Cette quête à été trouvée par le groupe <b>25</b>,2
171_6_4.jpg,6,171,4,1,3,Trouvez un lépidoptère nocturne,1,facile,animal,Lauzelle-Centre,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>4</b>,0
172_1_1.JPG,1,172,1,-1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Bois de Lauzelle,4.59699166666667,50.6733305555556,2019:05:08 15:52:50,HUAWEI,2.2,PRA-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>1</b>,1
172_1_11.jpg,1,172,11,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Bois de Lauzelle,4.5969924925,50.6733322141667,2019:05:08 15:52:53,HUAWEI,2.2,PRA-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>11</b>,1
172_1_13.jpeg,1,172,13,0,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Bois de Lauzelle,4.600725,50.6781694444444,2019:04:28 17:20:03,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>13</b>,2
172_1_19.JPG,1,172,19,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Bois de Lauzelle,4.59376388888889,50.6756472222222,2019:04:29 18:30:33,Apple,1.8,iPhone 8,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>19</b>,1
172_1_92.jpg,1,172,92,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Bois de Lauzelle,4.60140277777778,50.6752805555556,2019:04:30 15:23:25,Apple,2.2,iPhone SE,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>92</b>,2
172_2_15.jpg,2,172,15,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Hocaille,4.60731388888889,50.6669055555556,2019:04:25 16:06:54,Apple,1.8,iPhone X,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>15</b>,2
172_3_100.jpg,3,172,100,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Lac,4.6075,50.6663888888889,2019:04:25 16:05:42,samsung,1.9,SM-A510F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>100</b>,2
172_3_24.jpg,3,172,24,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Lac,4.60861111111111,50.6669444444444,2019:04:26 12:11:39,samsung,1.7,SM-G935F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>24</b>,2
172_3_37.JPG,3,172,37,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Lac,4.60743333333333,50.6667027777778,2019:05:06 10:54:38,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>37</b>,2
172_3_86.jpg,3,172,86,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Lac,4.608074665,50.6664276122222,2019:05:01 12:20:11,HUAWEI,1.6,BLA-L29,1.5965967727133,<p>Cette quête à été trouvée par le groupe <b>86</b>,2
172_4_44.jpeg,4,172,44,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Bruyères,NA,NA,2019:05:07 12:16:56,Apple,2.4,iPod touch,2.39999999944472,<p>Cette quête à été trouvée par le groupe <b>44</b>,0
172_4_78.jpeg,4,172,78,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Bruyères,NA,NA,2019:05:07 12:17:15,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>78</b>,0
172_5_3.jpg,5,172,3,-1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Bois des Rêves,NA,NA,2019:05:08 15:28:22,samsung,1.9,SM-A320FL,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>3</b>,0
172_7_28.JPG,7,172,28,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Vieusart,4.63833055555556,50.6751833333333,2019:05:08 09:21:31,Apple,2.2,iPhone SE,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>28</b>,1
172_7_31.JPG,7,172,31,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Vieusart,4.64351388888889,50.6735305555556,2019:05:08 09:54:18,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>31</b>,1
172_7_36.JPG,7,172,36,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Vieusart,4.64358055555556,50.6735583333333,2019:05:08 09:54:48,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>36</b>,1
172_7_6.jpg,7,172,6,-1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Vieusart,4.64333333333333,50.6736111111111,2019:05:08 09:54:12,samsung,2.4,SM-G960F,2.39495740923786,<p>Cette quête à été trouvée par le groupe <b>6</b>,1
172_7_64.jpg,7,172,64,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Vieusart,4.63957166666667,50.6746597288889,2019:05:08 09:54:00,HUAWEI,2.2,ANE-LX1,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>64</b>,1
172_7_67.jpg,7,172,67,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Vieusart,NA,NA,2019:05:08 09:54:54,samsung,1.9,SM-A520F,1.89868424190104,<p>Cette quête à été trouvée par le groupe <b>67</b>,0
172_7_85.JPG,7,172,85,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Vieusart,4.64366111111111,50.6736444444444,2019:05:08 09:54:10,Apple,2.2,iPhone 5s,2.2000000590909,<p>Cette quête à été trouvée par le groupe <b>85</b>,1
172_7_87.jpg,7,172,87,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Vieusart,4.63912777777778,50.6746722222222,2019:05:08 09:21:25,Apple,1.8,iPhone XS Max,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>87</b>,1
172_8_104.JPG,8,172,104,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Biéreau-Baraque,NA,NA,NA,NA,NA,NA,NA,<p>Cette quête à été trouvée par le groupe <b>104</b>,0
172_8_34.jpg,8,172,34,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Biéreau-Baraque,4.62305555555556,50.6716666666667,2019:05:07 11:03:07,samsung,1.7,SM-G930F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>34</b>,1
172_8_43.jpg,8,172,43,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Biéreau-Baraque,4.619280815,50.6695251463889,2019:04:29 13:53:00,HUAWEI,2.2,WAS-LX1A,2.1961856275741,<p>Cette quête à été trouvée par le groupe <b>43</b>,1
172_8_88.JPG,8,172,88,1,3,Trouvez un annélide oligochète terrestre,1,facile,animal,Biéreau-Baraque,4.62358888888889,50.6715055555556,2019:05:07 11:02:56,Apple,1.8,iPhone 7,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>88</b>,1
173_1_13.jpeg,1,173,13,1,3,Trouvez un arthropode chélicérate terrestre,1,facile,animal,Bois de Lauzelle,4.601275,50.67475,2019:04:28 17:03:01,Apple,2.2,iPhone 6s,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>13</b>,2
173_1_15.jpeg,1,173,15,1,3,Trouvez un arthropode chélicérate terrestre,1,facile,animal,Bois de Lauzelle,NA,NA,2019:04:24 16:07:11,Apple,1.8,iPhone X,1.79999999993144,<p>Cette quête à été trouvée par le groupe <b>15</b>,0
173_1_5.jpg,1,173,5,1,3,Trouvez un arthropode chélicérate terrestre,1,facile,animal,Bois de Lauzelle,4.60949844444444,50.6769065833333,2019:04:24 15:25:37,Acer,1.8,T06,NA,<p>Cette quête à été trouvée par le groupe <b>5</b>,2
173_1_74.jpg,1,173,74,1,3,Trouvez un arthropode chélicérate terrestre,1,facile,animal,Bois de Lauzelle,4.60368858333333,50.673754416666704,2019:05:09 09:38:08,LG Electronics,1.8,LG-H870,NA,<p>Cette quête à été trouvée par le groupe <b>74</b>,2
173_2_24.jpg,2,173,24,1,3,Trouvez un arthropode chélicérate terrestre,1,facile,animal,Hocaille,4.60305555555556,50.6702777777778,2019:05:08 14:57:40,samsung,1.7,SM-G935F,1.6993699982773,<p>Cette quête à été trouvée par le groupe <b>24</b>,2
173_3_59.JPG,3,173,59,1,3,Trouvez un arthropode chélicérate terrestre,1,facile,animal,Lac,4.60771944444444,50.6674305555556,2019:05:01 09:12:02,Apple,2.2,iPhone 6,2.20000000038133,<p>Cette quête à été trouvée par le groupe <b>59</b>,2
